lat,lng,elev,full_address,date
39.839928,-103.219441,1470.34118652,"CO-63, Akron, CO 80720, USA",Oct 2007
39.841288,-103.21954,1472.57922363,"CO-63, Akron, CO 80720, USA",Oct 2007
38.906269,-107.91966,1919.40844727,"470 NE 4th St, Cedaredge, CO 81413, USA",Aug 2012
39.610755,-105.94082,2874.90942383,"23237 US-6, Dillon, CO 80435, USA",Feb 2011
39.496218,-104.696963,1906.99194336,"10100 E Cherokee Ln, Parker, CO 80138, USA",Sep 2007
40.522047,-104.708495,1467.42736816,"185 Oak Dr, Eaton, CO 80615, USA",Jul 2012
39.618255,-104.724079,1803.51123047,"5352-5372 S Tempe St, Aurora, CO 80015, USA",Sep 2012
39.645331,-104.828922,1723.28442383,"3365 S Parker Rd, Aurora, CO 80015, USA",Sep 2012
40.359422,-103.531642,1263.06335449,"32037-32569 County Rd W7, Snyder, CO 80750, USA",Jul 2008
40.188669,-104.791118,1502.95202637,"14180 Co Rd 28, Platteville, CO 80651, USA",Sep 2007
39.608829,-104.723461,1819.76818848,"5920-5930 S Valdai Way, Aurora, CO 80015, USA",Jul 2012
40.524371,-104.701987,1465.34606934,"18146 E Collins St, Eaton, CO 80615, USA",Jul 2015
39.626566,-104.048819,1582.3671875,"79833 US-40, Deer Trail, CO 80105, USA",Sep 2011
39.204023,-108.66179,1444.77758789,"1363-1375 21 Rd, Grand Junction, CO 81505, USA",Jul 2012
38.452778,-107.390072,2422.57543945,"CO-92, Gunnison, CO 81230, USA",Sep 2012
39.655111,-102.78293,1334.0526123,"516-998 County Rd 6, Joes, CO 80822, USA",Jun 2008
40.967111,-105.377892,2166.63989258,"32518-32990 US-287, Livermore, CO 80536, USA",Jun 2014
37.556797,-102.50739,1286.00427246,"County Rd Railroad, Two Buttes, CO 81084, USA",Sep 2012
40.720835,-104.097138,1509.39099121,"51601 Co Rd 390, Grover, CO 80729, USA",Jul 2008
40.060043,-106.301757,2238.06396484,"38501 US-40, Kremmling, CO 80459, USA",Oct 2012
40.13118,-104.530264,1525.02966309,"27000-27998 Co Rd 20, Keenesburg, CO 80643, USA",Sep 2007
40.610798,-103.541706,1360.27661133,"2001-2571 CO-14, Merino, CO 80741, USA",Jul 2015
39.060733,-105.259887,2681.46630859,"Teller County Rd 33, Lake George, CO 80827, USA",Jun 2009
39.85139,-104.66783,1634.27807617,"Terminal Rd, Denver, CO 80249, USA",Sep 2014
38.262552,-104.352201,1378.34790039,"47001-47835 CO-96, Avondale, CO 81022, USA",Oct 2012
38.923724,-105.962637,2795.08886719,"100 US-24, Hartsel, CO 80449, USA",Aug 2015
39.971092,-105.542483,2678.61083984,"336-2398 Caribou Rd, Nederland, CO 80466, USA",Aug 2007
40.855683,-104.92145,1744.79931641,"7001-7999 Co Rd 120, Carr, CO 80612, USA",Sep 2007
38.806333,-107.980582,1621.13879395,"2048 Vista Grande Dr, Austin, CO 81410, USA",Aug 2012
39.762361,-105.576597,2394.54907227,"US-6, Idaho Springs, CO 80452, USA",Aug 2015
38.157794,-102.634897,1147.09484863,"6339-6999 CO-196, Lamar, CO 81052, USA",Aug 2012
39.850077,-104.945831,1557.41723633,"8410-8420 Garfield Way, Denver, CO 80229, USA",Sep 2012
40.006543,-105.267711,1645.01672363,"4120 Baker Dr, Boulder, CO 80305, USA",May 2011
38.928201,-104.674445,2088.59765625,"8332 Cypress Wood Dr, Colorado Springs, CO 80927, USA",Aug 2011
40.161808,-105.239962,1616.09790039,"10200-10422 N 49th St, Longmont, CO 80503, USA",Aug 2007
38.440007,-105.23956,1626.4942627,"512-516 Royal Gorge Blvd, Canon City, CO 81212, USA",Aug 2015
39.739015,-105.68592,2556.88964844,"I-70, Idaho Springs, CO 80452, USA",Jul 2015
38.486806,-107.990296,1820.82446289,"14149-14369 5875 Rd, Montrose, CO 81403, USA",Aug 2012
39.417965,-104.874166,1871.0838623,"I-25, Castle Rock, CO 80108, USA",Jun 2015
38.894334,-107.850737,1926.98632812,"27271 Cactus Park Rd, Cedaredge, CO 81413, USA",Aug 2012
40.523029,-104.442886,1441.49316406,"32001-32737 Weld Co Rd 74, Galeton, CO 80622, USA",Jul 2015
39.355877,-103.86907,1766.45812988,"I-70, Agate, CO 80101, USA",Sep 2011
38.434785,-105.244458,1625.66589355,"13 Riverside Ave, Canon City, CO 81212, USA",Jul 2012
37.264077,-107.968935,2210.35791016,"15301-16125 US-160, Durango, CO 81301, USA",Jun 2012
37.961198,-103.747988,1303.26074219,"22501-22965 Co Rd 18, Rocky Ford, CO 81067, USA",Jul 2012
39.6317,-106.363047,2746.43603516,"Mill Creek Rd, Vail, CO 81657, USA",
39.355869,-104.943722,1872.47583008,"3241 Big Bear Cir, Sedalia, CO 80135, USA",Sep 2007
40.007571,-105.254584,1615.17248535,"2995 Colorado Ave, Boulder, CO 80303, USA",Sep 2014
39.998198,-105.264424,1648.58166504,"2224-2230 Mariposa Ave, Boulder, CO 80302, USA",Aug 2012
40.022026,-105.399868,2330.2878418,"3601-3765 County Rd 122, Boulder, CO 80302, USA",Oct 2012
40.054707,-105.088985,1530.58898926,"11311 Jasper Rd, Lafayette, CO 80026, USA",Jul 2015
40.452455,-103.22685,1271.80151367,"3000-3336 CO-63, Atwood, CO 80722, USA",Oct 2007
40.454014,-105.140398,1622.01733398,"5785-6999 Ridge Pkwy, Loveland, CO 80538, USA",Sep 2007
39.942914,-104.928582,1604.37390137,"5304-5306 E 136th Ave, Thornton, CO 80241, USA",Sep 2012
39.844829,-104.916528,1561.44433594,"8101-8199 Krameria St, Commerce City, CO 80022, USA",Jul 2012
38.247954,-104.254297,1359.39831543,"688-746 CO-96, Boone, CO 81025, USA",Oct 2012
39.577038,-104.74006,1834.72314453,"E-470, Aurora, CO 80016, USA",Aug 2015
39.841722,-104.9118,1563.23828125,"6554-6564 E 80th Ave, Commerce City, CO 80022, USA",Jul 2012
39.273713,-104.090207,1798.77880859,"29990 CO-86, Simla, CO 80835, USA",Oct 2009
38.254316,-104.651819,1463.14611816,"19 Temple Dr, Pueblo, CO 81005, USA",Jun 2012
39.621111,-106.446149,2622.83056641,"Davos Trail, Vail, CO 81657, USA",
39.08316,-105.977103,2819.51855469,"US-285, Fairplay, CO 80440, USA",Aug 2015
39.075152,-108.484501,1418.85888672,"489 Gregory Dr, Grand Junction, CO 81504, USA",Jul 2012
40.438279,-104.583428,1417.56030273,"31382 Co Rd 51, Greeley, CO 80631, USA",Jul 2012
39.23666,-108.760082,1415.29528809,"1557-1599 P Rd, Loma, CO 81524, USA",Jul 2012
39.733689,-104.977441,1616.39306641,"801 E 11th Ave, Denver, CO 80218, USA",Sep 2011
40.658557,-105.0716,1577.90014648,"4870-5298 N Co Rd 15, Fort Collins, CO 80524, USA",Aug 2012
40.258137,-105.055112,1535.90563965,"15537-15615 S County Line Rd, Berthoud, CO 80513, USA",Jul 2015
38.778024,-105.145185,3069.65283203,"10610-10638 CO-67, Cripple Creek, CO 80813, USA",Aug 2015
37.615945,-106.692711,2591.2512207,"34598-35824 US-160, South Fork, CO 81154, USA",Apr 2008
38.482902,-107.419919,2458.50610352,"6276 CO-92, Gunnison, CO 81230, USA",Sep 2012
37.855806,-109.189281,2082.69995117,"US-491, Monticello, UT 84535, USA",May 2012
39.134045,-108.581526,1438.29992676,"887-893 Quail Run Dr, Grand Junction, CO 81505, USA",Jul 2012
40.778938,-105.552769,2509.84106445,"20894-21312 Red Feather Lakes Rd, Red Feather Lakes, CO 80545, USA",Sep 2007
37.953421,-103.557846,1281.18713379,"28388 Co Rd Y, La Junta, CO 81050, USA",Aug 2012
39.137233,-108.589534,1431.23571777,"900-914 25 Rd, Grand Junction, CO 81505, USA",Jul 2012
40.306185,-104.990378,1492.125,"3001-3419 E State Hwy 56, Berthoud, CO 80513, USA",Jul 2015
39.129665,-104.745706,2235.25854492,"7505 E Palmer Divide Ave, Larkspur, CO 80118, USA",
40.413728,-104.666253,1416.05554199,"806-814 E 16th St, Greeley, CO 80631, USA",Jul 2012
39.92668,-105.109162,1645.39172363,"2 Duette Way, Broomfield, CO 80020, USA",Oct 2007
39.875614,-105.147476,1695.57702637,"9884-9944 Alkire St, Westminster, CO 80005, USA",Jul 2015
40.145178,-106.894985,2415.67236328,"Lincoln St, Yampa, CO 80483, USA",Oct 2009
39.434252,-108.279409,1621.35021973,"6002-6116 Co Rd 204, De Beque, CO 81630, USA",Sep 2012
40.552876,-104.67985,1478.56616211,"19001-19999 Co Rd 78, Ault, CO 80610, USA",Oct 2007
40.959261,-103.687687,1521.8359375,"Co Rd 145, Raymer, CO 80742, USA",Aug 2012
38.620539,-104.460317,1645.46276855,"14500-15098 S Peyton Hwy, Colorado Springs, CO 80928, USA",Jul 2012
40.563045,-104.677536,1479.63220215,"38461 Co Rd 41, Eaton, CO 80615, USA",Oct 2007
40.634004,-104.639171,1506.12658691,"43001-43999 Co Rd 45, Ault, CO 80610, USA",Oct 2007
39.533386,-105.018559,1727.4901123,"10129-10199 Silver Maple Rd, Highlands Ranch, CO 80129, USA",Aug 2012
40.206937,-105.21108,1585.65148926,"6101-6185 CO-66, Longmont, CO 80503, USA",Sep 2012
39.146526,-108.731055,1370.44641113,"320 Kaley St, Fruita, CO 81521, USA",Jul 2012
38.597874,-107.939442,1655.87194824,"6637 6150 Rd, Olathe, CO 81425, USA",Aug 2012
39.840765,-105.142908,1699.04125977,"7900-7998 Yank Ct, Arvada, CO 80005, USA",Oct 2007
39.929874,-105.09846,1655.40490723,"1057-1073 Lilac St, Broomfield, CO 80020, USA",Sep 2012
38.482225,-105.213935,1696.18701172,"2302 Mountain View Dr, Canon City, CO 81212, USA",Aug 2007
40.290909,-104.070237,1368.95117188,"4000-4480 Co Rd U, Wiggins, CO 80654, USA",Aug 2012
39.899838,-105.066888,1619.69091797,"6348-6448 W 112th Ave, Westminster, CO 80020, USA",Sep 2015
40.639182,-104.655518,1510.56677246,"21000-21998 Weld County Rd 90, Pierce, CO 80650, USA",Jul 2012
38.385945,-104.694961,1546.62133789,"1367 N Dailey Dr, Pueblo West, CO 81007, USA",Aug 2007
39.419629,-108.274802,1601.12597656,"3473-4241 Co Rd 204, De Beque, CO 81630, USA",Sep 2012
40.081498,-105.179238,1574.88012695,"5801-5843 Park Lane Rd, Longmont, CO 80503, USA",Jul 2012
38.480184,-105.208621,1703.23791504,"1300-1322 Field Ave, Canon City, CO 81212, USA",Jul 2012
39.131481,-108.73788,1407.16955566,"1700-1710 Broadway, Grand Junction, CO 81507, USA",Jul 2012
40.079206,-105.181289,1573.64648438,"7363-7399 Park Lane Rd, Longmont, CO 80503, USA",Jul 2012
39.492151,-104.917467,1948.85705566,"12335 Turquoise Terrace St, Castle Pines, CO 80108, USA",Sep 2007
39.719171,-104.828345,1660.35095215,"215 Potomac St, Aurora, CO 80011, USA",Oct 2011
40.138154,-106.474956,2366.03613281,"CO-134, Kremmling, CO 80459, USA",Oct 2009
39.083298,-108.492531,1427.5168457,"540 Teco St, Grand Junction, CO 81504, USA",Jul 2012
37.46455,-106.03935,2315.40576172,"7000-7998 S Co Road 100 South, Monte Vista, CO 81144, USA",Oct 2012
39.441677,-105.011382,1797.74157715,"6670 Lambert Ranch Trail, Sedalia, CO 80135, USA",Jul 2008
39.786124,-104.763724,1640.63232422,"4943 Cathay Ct, Denver, CO 80249, USA",Sep 2015
39.779198,-104.756641,1651.13476562,"4562 Gibraltar St, Denver, CO 80249, USA",Oct 2011
40.860675,-105.3709,1992.61560059,"8202-8310 Cherokee Park Rd, Livermore, CO 80536, USA",Sep 2007
40.109487,-107.295746,3142.94677734,"37572-42232 County Rd 8, Meeker, CO 81641, USA",Jul 2008
39.939874,-105.138136,1643.37805176,"Denver Boulder Turnpike, Superior, CO 80027, USA",Sep 2015
40.855111,-105.367271,1975.76623535,"8000-8200 Cherokee Park Rd, Livermore, CO 80536, USA",Sep 2007
39.271242,-108.901496,1401.50048828,"1814 8 Rd, Mack, CO 81525, USA",Jul 2012
39.875338,-104.97859,1640.48352051,"98th Ave, Thornton, CO 80229, USA",Oct 2012
39.490331,-108.346287,1701.95336914,"11231-11401 Co Rd 204, De Beque, CO 81630, USA",Sep 2012
39.592562,-106.297206,3334.57080078,"I-70, Vail, CO 81657, USA",
39.711096,-104.831343,1684.97973633,"13100-13308 E Alameda Ave, Aurora, CO 80012, USA",Aug 2015
38.794058,-108.654457,2148.77880859,"20885-28615 CO-141, Whitewater, CO 81527, USA",Jul 2012
39.618315,-104.041255,1581.2644043,"701-899 7th Ave, Deer Trail, CO 80105, USA",Jul 2012
39.681937,-105.890621,3296.71142578,"I-70, Dillon, CO 80435, USA",Jul 2015
38.293485,-104.613562,1444.2199707,"2523 N Greenwood St, Pueblo, CO 81003, USA",Jul 2012
38.548435,-104.644293,1603.81494141,"19001-19799 Wigwam Rd, Pueblo, CO 81008, USA",Jul 2012
39.67676,-105.34302,2321.02661133,"2101-2115 Keystone Dr, Evergreen, CO 80439, USA",Jun 2008
39.299533,-104.820895,2112.22998047,"3985-4183 Stone Canyon Ranch Rd, Castle Rock, CO 80104, USA",Aug 2012
39.55194,-104.917068,1770.55407715,"6297 Monterey Pl, Littleton, CO 80130, USA",Oct 2012
38.550532,-104.652554,1616.76831055,"Boca Raton Heights, Pueblo, CO 81008, USA",Jul 2012
40.53331,-104.50766,1465.94091797,"36000-36998 Co Rd 59, Eaton, CO 80615, USA",Jul 2012
38.896445,-104.496184,1956.42199707,"17825 Jones Rd, Peyton, CO 80831, USA",Jun 2008
38.229363,-103.65571,1310.05908203,"7971-7999 Co Ln 23, Sugar City, CO 81076, USA",Jul 2012
38.128988,-102.876941,1173.61254883,"28463-28701 County Rd LL, McClave, CO 81057, USA",Jul 2012
40.041539,-105.374475,2104.63696289,"424-822 Fred St, Boulder, CO 80302, USA",Oct 2012
39.684597,-105.341773,2337.14672852,"1673 Silver Creek Ln, Evergreen, CO 80439, USA",Jun 2008
40.202417,-104.696787,1498.35461426,"13939 W Co Rd 39, Platteville, CO 80651, USA",Jul 2015
38.987172,-105.062513,2608.46679688,"Frontage Rd, Woodland Park, CO 80863, USA",Sep 2012
37.69601,-106.336777,2397.73339844,"11267-11697 CO-112, Del Norte, CO 81132, USA",Sep 2012
38.985588,-105.054125,2565.32128906,"912-1020 Blue Spruce St, Woodland Park, CO 80863, USA",Sep 2012
38.306781,-104.620677,1470.07995605,"9-91 Club Manor Dr, Pueblo, CO 81008, USA",Aug 2012
40.481835,-105.054044,1504.91467285,"7407-7555 Streamside Dr, Fort Collins, CO 80525, USA",Jun 2012
40.357687,-105.165045,1574.9354248,"3169 Blue Mountain Ct, Loveland, CO 80537, USA",Jul 2012
39.404265,-104.24636,1801.91833496,"22296 Co Rd 150, Agate, CO 80101, USA",Oct 2009
38.15615,-104.023233,1333.11291504,"3066 County Lane 3, Olney Springs, CO 81062, USA",Jul 2012
40.659152,-104.791925,1564.13122559,"46018 Co Rd 29, Nunn, CO 80648, USA",Oct 2007
39.943872,-105.832001,2642.04321289,"Co Hwy 73, Fraser, CO 80442, USA",Oct 2012
40.366599,-105.573882,2464.88867188,"2403-3033 Park Entrance Rd, Estes Park, CO 80517, USA",Sep 2012
38.73694,-106.136747,2462.09619141,"15239-15245 Co Rd 162, Nathrop, CO 81236, USA",Oct 2012
40.518232,-106.016976,2736.00415039,"58034-58360 CO-14, Walden, CO 80480, USA",Sep 2012
39.224074,-104.496768,2099.16748047,"23539-23877 Co Rd 37, Elbert, CO 80106, USA",Oct 2009
40.087251,-109.200026,1627.5625,"Old Bonanza Hwy, Vernal, UT 84078, USA",Sep 2008
40.769001,-104.535944,1609.09570312,"27000-27678 Co Rd 108, Ault, CO 80610, USA",Oct 2007
40.483121,-105.070784,1523.37768555,"734 Victoria Ct, Fort Collins, CO 80525, USA",Jun 2012
40.494776,-105.072695,1522.31921387,"376 E Trilby Rd, Fort Collins, CO 80525, USA",Aug 2012
40.085675,-109.201849,1629.10839844,"Old Bonanza Hwy, Vernal, UT 84078, USA",Sep 2008
37.94379,-103.729793,1289.5736084,"21121-21763 Co Rd 19, Rocky Ford, CO 81067, USA",Sep 2012
39.498449,-106.033025,3097.45629883,"Gold Run Rd, Breckenridge, CO 80424, USA",Aug 2008
38.23528,-104.637932,1464.92004395,"1938-1948 Belmont Ave, Pueblo, CO 81004, USA",Jun 2012
38.11111,-103.453923,1260.5916748,"32788 Co Rd 34, La Junta, CO 81050, USA",Aug 2012
40.583825,-102.991851,1363.05175781,"31017 Co Rd 22, Sterling, CO 80751, USA",Jul 2008
40.361474,-105.164394,1596.13366699,"6017-6105 Jordan Dr, Loveland, CO 80537, USA",Jul 2012
40.483602,-105.05281,1506.08215332,"7318 Streamside Dr, Fort Collins, CO 80525, USA",Jun 2012
40.656884,-104.791919,1558.14379883,"46018 Co Rd 29, Nunn, CO 80648, USA",Oct 2007
38.93078,-104.750758,2022.07275391,"4267 Ginger Cove Pl, Colorado Springs, CO 80923, USA",Sep 2015
40.042409,-105.211665,1576.98864746,"3713 61st St, Boulder, CO 80301, USA",Jun 2015
40.848755,-104.810463,1709.72302246,"58502 Co Rd 27, Carr, CO 80612, USA",Sep 2007
40.667542,-105.857771,2622.13183594,"6027-6397 Co Rd 103, Bellvue, CO 80512, USA",Jul 2008
40.217535,-103.364711,1354.34863281,"16000-17998 US-34, Akron, CO 80720, USA",Sep 2015
37.192809,-104.463533,1824.77685547,"Cougar Canyon Dr, Trinidad, CO 81082, USA",Aug 2012
39.982835,-104.750548,1555.67663574,"314-318 Heron St, Brighton, CO 80601, USA",Oct 2007
38.432592,-107.910762,1844.63635254,"62986 Pearl Rd, Montrose, CO 81403, USA",Aug 2012
38.709635,-104.714722,1709.58959961,"310 Duckwood Rd, Fountain, CO 80817, USA",Jul 2015
40.798099,-105.06113,1678.99230957,"872 E Co Rd 76, Wellington, CO 80549, USA",Sep 2007
38.585752,-107.967822,1670.54187012,"59746-59936 US-50, Olathe, CO 81425, USA",Aug 2012
40.879846,-103.689698,1412.0682373,"60687-60999 Co Rd 145, Stoneham, CO 80754, USA",Aug 2012
39.599865,-106.376659,3354.95605469,"Minturn to Game Peak, Vail, CO 81657, USA",
39.790731,-105.242702,1882.63000488,"5225-5255 Pine Ridge Rd, Golden, CO 80403, USA",Jun 2012
38.981906,-108.402826,1464.97167969,"2653 Reeder Mesa Rd, Whitewater, CO 81527, USA",Oct 2008
40.935983,-106.341335,2387.78149414,"CO-125, Cowdrey, CO 80434, USA",Sep 2007
39.114252,-109.183319,1378.22460938,"I-70, Thompson, UT 84540, USA",Oct 2012
38.051629,-104.041225,1355.81774902,"28637-28953 State Hwy 167, Fowler, CO 81039, USA",Jul 2012
39.77596,-105.234586,1825.45849609,"838-898 Spyderco Way, Golden, CO 80403, USA",Jun 2012
40.720424,-103.035536,1206.99682617,"I-76, Colorado, USA",Jun 2012
38.780964,-108.715932,2118.53442383,"29233-30785 CO-141, Whitewater, CO 81527, USA",
38.154667,-103.999676,1335.80273438,"4000-5048 CO-96, Olney Springs, CO 81062, USA",Oct 2012
40.754726,-105.457051,2325.00439453,"15539-15599 Red Feather Lakes Rd, Livermore, CO 80536, USA",Sep 2007
40.134433,-105.086717,1520.86877441,"11153 Prospect Rd, Longmont, CO 80504, USA",Aug 2007
40.038757,-105.915773,2743.1784668,"Middle Trail to West Peak at Sol Vista, Granby, CO 80446, USA",
39.860008,-105.16279,1718.70275879,"West 90th Avenue, Arvada, CO 80005, USA",Jul 2012
39.384182,-106.80796,2502.40112305,"15685-15747 Fryingpan Rd, Basalt, CO 81621, USA",Oct 2009
39.555599,-104.997772,1712.00549316,"8757 S Ridgeline Blvd, Littleton, CO 80129, USA",
39.380195,-106.787532,2528.13525391,"18402-18564 Fryingpan Rd, Basalt, CO 81621, USA",Oct 2009
38.826264,-106.92002,2661.21850586,"23536-23548 CO-135, Crested Butte, CO 81224, USA",Sep 2008
40.928305,-104.517431,1639.71728516,"29451 Co Rd 130, Grover, CO 80729, USA",Oct 2007
39.473795,-104.912912,2002.52478027,"1400-1468 Old Happy Canyon Rd, Castle Pines, CO 80108, USA",Sep 2007
38.154939,-104.018069,1332.75158691,"3146-3998 CO-96, Fowler, CO 81039, USA",Oct 2012
39.867659,-105.173413,1732.70935059,"Loveland Way, Arvada, CO 80007, USA",Jul 2015
40.390808,-105.123661,1533.48925781,"213 Mariana Dr, Loveland, CO 80537, USA",Oct 2012
38.862048,-109.294267,1256.69335938,"UT-128, Cisco, UT 84515, USA",Sep 2012
38.344252,-108.949051,1589.59130859,"CO-90, Bedrock, CO 81411, USA",Sep 2008
39.110789,-108.633314,1383.59387207,"2263 Logos Ct, Grand Junction, CO 81505, USA",Jul 2012
39.875627,-105.096278,1635.05200195,"9975 Wadsworth Pkwy, Westminster, CO 80021, USA",Jun 2015
40.55245,-104.88242,1528.39318848,"9446 Co Rd 78, Fort Collins, CO 80524, USA",Sep 2007
38.669789,-108.981244,1416.33972168,"4.4 Rd, Gateway, CO 81522, USA",Jul 2012
40.078047,-104.79199,1511.78515625,"1998 Silverado Ln, Fort Lupton, CO 80621, USA",Oct 2012
39.110001,-108.646244,1380.31762695,"2189 River Road, Grand Junction, CO 81505, USA",Aug 2012
37.459009,-106.054846,2318.78588867,"5001-5999 E County Rd 8 S, Monte Vista, CO 81144, USA",Oct 2012
38.392991,-105.032122,1549.9810791,"State Hwy 120, Florence, CO 81226, USA",Aug 2015
37.240388,-105.909882,2322.42407227,"16019-17499 Co Rd 19, Sanford, CO 81151, USA",Sep 2012
40.493398,-103.392858,1277.28796387,"9490-10308 Co Rd 10, Merino, CO 80741, USA",Jul 2008
40.75029,-104.867778,1657.52319336,"52229 Co Rd 21, Nunn, CO 80648, USA",Sep 2007
40.029327,-104.918068,1554.89477539,"7193 Co Rd 6, Brighton, CO 80603, USA",Sep 2012
40.002484,-102.775552,1294.85766602,"927-1999 Co Rd 30, Yuma, CO 80759, USA",Jun 2008
39.462621,-106.005455,3232.97045898,"500-550 Co Rd 528, Breckenridge, CO 80424, USA",Feb 2011
40.301484,-106.869944,2252.32861328,"25611-25883 Co Rd 14, Oak Creek, CO 80467, USA",Oct 2009
40.072954,-104.798354,1503.47253418,"13484-13732 Co Rd 12, Fort Lupton, CO 80621, USA",Sep 2007
40.400267,-104.776528,1493.14355469,"5964 23rd St, Greeley, CO 80634, USA",Jul 2012
40.306363,-106.870164,2247.17700195,"25882-26004 Co Rd 14, Oak Creek, CO 80467, USA",Oct 2009
40.579648,-105.179309,1673.75964355,"456-602 Lodgepole Dr, Fort Collins, CO 80526, USA",Sep 2007
40.493436,-103.38876,1264.51879883,"9490-10308 Co Rd 10, Merino, CO 80741, USA",Jul 2008
39.24951,-104.919519,2083.71337891,"1792-1898 Cinnamon Rd, Larkspur, CO 80118, USA",Sep 2007
38.754019,-104.841167,2028.42077637,"255-265 Stonebeck Ln, Colorado Springs, CO 80906, USA",Sep 2014
39.462009,-106.004097,3248.73974609,"Co Rd 528, Breckenridge, CO 80424, USA",Feb 2011
40.383026,-105.155163,1580.16162109,"908-1008 Willowrock Dr, Loveland, CO 80537, USA",Jul 2012
40.015364,-105.346592,1971.96203613,"375 Betasso Rd, Boulder, CO 80302, USA",Oct 2012
37.271236,-104.344725,1738.32250977,"19406 US-350, Trinidad, CO 81082, USA",Aug 2012
40.979709,-107.712702,1903.78735352,"4831 Co Rd 4, Craig, CO 81625, USA",Aug 2008
38.98932,-108.701184,2086.66479492,"18781 Little Park Rd, Glade Park, CO 81523, USA",Jul 2012
38.788028,-107.990237,1577.13623047,"19999-20061 Fairview Rd, Orchard City, CO 81410, USA",Aug 2012
39.416829,-104.765123,1841.4708252,"6623 Castle Oaks Dr, Franktown, CO 80116, USA",Sep 2015
37.45828,-105.911781,2302.74194336,"6874-6998 Co Rd 8 S, Alamosa, CO 81101, USA",Sep 2012
37.883559,-105.334155,2457.6237793,"CO-69, Westcliffe, CO 81252, USA",Aug 2015
37.426448,-107.817512,2041.36633301,"34059-34099 US-550, Durango, CO 81301, USA",Dec 2007
40.222273,-103.209246,1406.79980469,"45000-45998 CO-63, Akron, CO 80720, USA",Oct 2007
39.784885,-104.414424,1659.07958984,"4801-5261 Kiowa-Bennett Rd, Bennett, CO 80102, USA",Jul 2012
40.86328,-109.003048,1762.6920166,"1318 CO-318, Maybell, CO 81640, USA",Sep 2008
38.603556,-106.888123,2394.76782227,"3600-3958 Co Rd 10, Gunnison, CO 81230, USA",Sep 2012
40.4044,-103.403715,1248.49963379,"15301-15331 US-6, Merino, CO 80741, USA",Sep 2012
37.192353,-108.110396,2211.05834961,"3406-3492 Co Rd 122, Hesperus, CO 81326, USA",Mar 2008
38.686528,-104.665688,1723.27087402,"8655-8699 Kane Rd, Fountain, CO 80817, USA",Sep 2007
38.600119,-106.89023,2394.84204102,"3444 Co Rd 10, Gunnison, CO 81230, USA",Sep 2012
39.628514,-107.642489,1909.35119629,"1-521 Co Rd 247, Rifle, CO 81650, USA",Oct 2012
38.074071,-102.61302,1110.95788574,"212 Willow Valley Dr, Lamar, CO 81052, USA",Aug 2012
39.244335,-105.251352,1995.96252441,"24675 Co Rd 126, Sedalia, CO 80135, USA",Jun 2015
39.407269,-104.748234,1888.52368164,"Lost Lake Dr, Franktown, CO 80116, USA",Jul 2012
38.480956,-104.967375,1766.36706543,"3675-3717 CO-115, Penrose, CO 81240, USA",Aug 2015
40.075011,-104.621603,1513.27770996,"4937 Co Rd 47, Hudson, CO 80642, USA",Sep 2007
38.924429,-105.957927,2781.44824219,"100 US-24, Hartsel, CO 80449, USA",Aug 2015
38.613219,-106.885792,2402.43310547,"4300-4614 Co Rd 10, Gunnison, CO 81230, USA",Sep 2012
39.624649,-107.629135,1869.60791016,"5605-7063 Co Rd 226, New Castle, CO 81647, USA",Oct 2012
38.866163,-104.387286,1860.2980957,"2259-2375 N Ellicott Hwy, Calhan, CO 80808, USA",Oct 2009
38.877819,-104.38716,1873.15698242,"2501-3499 N Ellicott Hwy, Calhan, CO 80808, USA",Oct 2009
39.855095,-104.554979,1638.3848877,"36082-37344 E 88th Ave, Watkins, CO 80137, USA",Jul 2012
39.349572,-107.021712,2047.72668457,"Rio Grande Trail, Basalt, CO 81621, USA",
38.896385,-107.899094,2025.68591309,"16662-16672 Cedar Ln, Cedaredge, CO 81413, USA",Aug 2012
40.319234,-103.766376,1358.17553711,"19994 County Rd W, Fort Morgan, CO 80701, USA",Nov 2007
39.247482,-103.975563,1798.93969727,"Co Rd 149, Agate, CO 80101, USA",Oct 2009
39.623035,-104.797569,1758.53393555,"16372 E Hialeah Dr, Centennial, CO 80015, USA",
38.770605,-104.720445,1800.93054199,"S Powers Blvd, Colorado Springs, CO 80925, USA",Aug 2015
39.595275,-105.10177,1715.23925781,"9201-9423 W Coal Mine Ave, Littleton, CO 80123, USA",Aug 2012
37.951107,-109.34695,2118.54223633,"7700-7706 US-191, Monticello, UT 84535, USA",
40.145402,-106.4239,2305.44360352,"27219 US-40, Kremmling, CO 80459, USA",Oct 2012
38.485518,-107.551773,2665.33227539,"CO-92, Crawford, CO 81415, USA",Sep 2012
39.173569,-105.030199,2791.89111328,"12847-12935 S Rampart Range Rd, Sedalia, CO 80135, USA",
39.632048,-104.808914,1747.99182129,"15432 E Smoky Hill Rd, Aurora, CO 80015, USA",Aug 2015
38.321655,-104.637337,1498.35498047,"2209 Crestwood Ln, Pueblo, CO 81008, USA",Jun 2012
40.687739,-105.432567,1964.57775879,"17967-18969 Poudre Canyon Rd, Livermore, CO 80536, USA",Sep 2012
38.466815,-106.641407,2444.52880859,"55581 US-50, Gunnison, CO 81230, USA",Aug 2015
38.897177,-107.896012,2038.36376953,"16768 2500 Rd, Cedaredge, CO 81413, USA",
